Date,Open,High,Low,Close,Adj Close,Volume
1988-08-25,25.400640,25.801283,25.240385,25.721153,10.610840,1778400
1988-08-26,25.560898,25.641026,25.320513,25.480768,10.511677,1150812
1988-08-29,25.480768,25.801283,25.480768,25.801283,10.643895,1090908
1988-08-30,25.721153,25.961538,25.560898,25.961538,10.710004,896532
1988-08-31,25.961538,26.041668,25.801283,25.881411,10.676953,1460004
1988-09-01,25.721153,25.801283,25.240385,25.560898,10.544727,1718652
1988-09-02,25.881411,26.362179,25.801283,26.201923,10.809173,2583360
1988-09-06,26.201923,26.522436,26.201923,26.442308,10.908339,1784172
1988-09-07,26.682692,26.762821,26.362179,26.602564,10.974451,1879956
1988-09-08,26.442308,26.762821,26.362179,26.522436,10.941397,1554696
1988-09-09,26.522436,27.083332,26.282051,26.923077,11.106680,2121756
1988-09-12,27.083332,27.483974,27.083332,27.243589,11.238894,2276040
1988-09-13,27.003204,27.243589,26.842949,27.163462,11.205836,2204748
1988-09-14,27.323717,27.403847,27.003204,27.163462,11.205836,1919424
1988-09-15,27.243589,27.483974,27.083332,27.083332,11.172783,2629224
1988-09-16,27.083332,27.884615,27.083332,27.724360,11.437226,4898244
1988-09-19,27.564102,27.724360,27.403847,27.644232,11.404174,2316444
1988-09-20,27.564102,27.724360,27.483974,27.644232,11.404174,2679924
1988-09-21,27.403847,27.644232,27.403847,27.564102,11.464161,1635816
1988-09-22,27.644232,27.724360,27.403847,27.483974,11.430835,1669980
1988-09-23,27.483974,27.724360,27.403847,27.644232,11.497485,1427712
1988-09-26,27.564102,27.644232,27.323717,27.323717,11.364182,1097460
1988-09-27,27.483974,27.644232,27.403847,27.483974,11.430835,1383720
1988-09-28,27.564102,27.804487,27.483974,27.724360,11.530808,1314768
1988-09-29,27.804487,28.044872,27.644232,28.044872,11.664115,1896960
1988-09-30,28.044872,28.205128,27.724360,27.804487,11.564138,2054832
1988-10-03,27.804487,27.884615,27.483974,27.724360,11.530808,1444404
1988-10-04,27.644232,27.804487,27.323717,27.483974,11.430835,1239888
1988-10-05,27.483974,27.644232,27.323717,27.564102,11.464161,1591200
1988-10-06,27.403847,27.483974,27.323717,27.483974,11.430835,1228968
1988-10-07,27.644232,28.205128,27.483974,28.205128,11.730770,3278028
1988-10-10,28.044872,28.365385,27.724360,28.285255,11.764093,1722396
1988-10-11,28.125000,28.205128,27.964745,28.125000,11.697438,1557192
1988-10-12,27.804487,27.884615,27.483974,27.564102,11.464161,1853592
1988-10-13,27.483974,27.964745,27.483974,27.724360,11.530808,1338012
1988-10-14,27.884615,28.044872,27.564102,27.884615,11.597468,1769352
1988-10-17,27.884615,28.205128,27.804487,28.125000,11.697438,1602900
1988-10-18,28.205128,28.766026,28.044872,28.605768,11.897394,2541708
1988-10-19,28.685898,28.846153,27.724360,28.285255,11.764093,3184584
1988-10-20,28.125000,28.846153,28.044872,28.846153,11.997381,2181816
1988-10-21,28.605768,28.846153,28.365385,28.766026,11.964049,3393624
1988-10-24,28.766026,29.006411,28.525640,28.525640,11.864075,1784016
1988-10-25,28.605768,28.766026,28.365385,28.605768,11.897394,1672788
1988-10-26,28.685898,28.685898,28.365385,28.605768,11.897394,1405872
1988-10-27,28.365385,28.445513,27.884615,27.884615,11.597468,2014896
1988-10-28,28.044872,28.205128,27.884615,27.884615,11.597468,1446432
1988-10-31,27.884615,28.125000,27.724360,27.964745,11.630795,1329120
1988-11-01,27.964745,28.285255,27.884615,28.044872,11.664115,1734096
1988-11-02,28.285255,28.685898,28.205128,28.605768,11.897394,3239028
1988-11-03,28.685898,28.766026,28.285255,28.365385,11.797421,2103816
1988-11-04,28.044872,28.445513,27.804487,27.804487,11.564138,1608204
1988-11-07,27.724360,27.964745,27.644232,27.964745,11.630795,1422408
1988-11-08,28.125000,28.926283,28.125000,28.685898,11.930727,2769468
1988-11-09,28.525640,28.685898,28.285255,28.605768,11.897394,2395848
1988-11-10,28.445513,29.326923,28.445513,29.326923,12.197338,2917824
1988-11-11,29.006411,29.086538,28.525640,28.525640,11.864075,2622360
1988-11-14,28.685898,28.846153,28.285255,28.365385,11.797421,2702232
1988-11-15,28.445513,28.525640,28.205128,28.205128,11.730770,2179476
1988-11-16,28.285255,28.365385,27.003204,27.243589,11.330857,3376464
1988-11-17,27.564102,27.804487,27.323717,27.804487,11.564138,2143596
1988-11-18,27.884615,28.205128,27.724360,28.125000,11.697438,2095548
1988-11-21,27.964745,28.044872,27.564102,28.044872,11.664115,1593696
1988-11-22,27.884615,28.205128,27.804487,28.205128,11.730770,1723644
1988-11-23,28.205128,28.685898,28.044872,28.445513,11.830749,1607424
1988-11-25,28.125000,28.205128,27.964745,28.044872,11.664115,1121484
1988-11-28,28.044872,28.445513,27.884615,28.285255,11.764093,1546896
1988-11-29,28.205128,28.766026,28.125000,28.685898,11.930727,2177292
1988-11-30,28.605768,29.086538,28.205128,28.846153,11.997381,2349204
1988-12-01,28.846153,28.846153,28.525640,28.525640,11.864075,2053428
1988-12-02,27.964745,28.365385,27.884615,28.125000,11.790168,2090088
1988-12-05,28.285255,28.926283,28.285255,28.685898,12.025309,2304900
1988-12-06,28.846153,29.246796,28.685898,29.246796,12.260439,2348736
1988-12-07,29.246796,29.326923,29.086538,29.326923,12.294032,2485704
1988-12-08,29.166668,29.727564,29.006411,29.647436,12.428391,3499704
1988-12-09,29.567308,29.647436,29.166668,29.407051,12.327612,2360436
1988-12-12,29.487179,29.727564,29.246796,29.487179,12.361208,2269332
1988-12-13,29.246796,29.407051,28.926283,29.407051,12.327612,2370108
1988-12-14,29.166668,29.326923,28.766026,28.846153,12.092489,2107404
1988-12-15,28.846153,29.006411,28.525640,28.685898,12.025309,1966380
1988-12-16,28.766026,28.846153,28.605768,28.846153,12.092489,3403452
1988-12-19,28.766026,29.487179,28.766026,29.487179,12.361208,3189732
1988-12-20,29.567308,29.887821,29.326923,29.326923,12.294032,2950428
1988-12-21,29.407051,29.567308,28.846153,29.086538,12.193255,2315976
1988-12-22,29.246796,29.326923,28.926283,28.926283,12.126080,1903668
1988-12-23,29.006411,29.246796,28.926283,29.006411,12.159669,627120
1988-12-27,28.926283,29.006411,28.685898,28.685898,12.025309,826800
1988-12-28,28.846153,28.846153,28.525640,28.685898,12.025309,837876
1988-12-29,28.685898,28.926283,28.685898,28.926283,12.126080,1023360
1988-12-30,28.846153,28.926283,28.365385,28.685898,12.025309,890292
1989-01-03,28.605768,28.605768,27.884615,28.205128,11.823760,2734212
1989-01-04,28.445513,28.685898,28.285255,28.685898,12.025309,1685892
1989-01-05,28.685898,29.006411,28.605768,28.605768,11.991713,2591628
1989-01-06,28.846153,29.006411,28.605768,28.605768,11.991713,2581800
1989-01-09,28.365385,28.605768,28.285255,28.605768,11.991713,2684760
1989-01-10,28.605768,28.605768,28.285255,28.445513,11.924536,1942668
1989-01-11,28.365385,28.525640,28.205128,28.445513,11.924536,1433172
1989-01-12,28.365385,29.086538,28.365385,28.846153,12.092489,3310164
1989-01-13,28.846153,28.926283,28.685898,28.846153,12.092489,1279512
1989-01-16,28.766026,28.926283,28.766026,28.766026,12.058889,1111032
1989-01-17,28.766026,29.086538,28.685898,29.006411,12.159669,1616784
1989-01-18,29.086538,29.407051,28.926283,29.407051,12.327612,3245736
1989-01-19,29.487179,29.567308,29.246796,29.326923,12.294032,3194568
1989-01-20,29.326923,29.326923,29.006411,29.166668,12.226850,1722396
1989-01-23,29.166668,29.407051,28.926283,29.006411,12.159669,1710072
1989-01-24,29.006411,29.407051,28.926283,29.407051,12.327612,2108808
1989-01-25,29.487179,29.567308,29.246796,29.407051,12.327612,2119884
1989-01-26,29.407051,30.208332,29.326923,30.048077,12.596338,3630120
1989-01-27,30.368589,30.849360,30.368589,30.368589,12.730699,6326892
1989-01-30,30.448717,30.849360,30.288462,30.769232,12.898654,3445884
1989-01-31,30.769232,31.089745,30.528847,31.009615,12.999427,2816268
1989-02-01,31.009615,31.410255,30.849360,30.929487,12.965832,3242616
1989-02-02,31.009615,31.009615,30.608974,30.849360,12.932238,1739400
1989-02-03,30.769232,31.009615,30.608974,30.689102,12.865059,1582464
1989-02-06,30.689102,30.769232,30.368589,30.769232,12.898654,1764984
1989-02-07,30.689102,31.250000,30.689102,31.009615,12.999427,2956356
1989-02-08,30.689102,31.169872,30.368589,30.448717,12.764288,2080104
1989-02-09,30.288462,30.608974,30.048077,30.128204,12.629930,1991808
1989-02-10,29.887821,30.128204,29.647436,29.647436,12.428391,2121912
1989-02-13,29.487179,29.887821,29.487179,29.567308,12.394797,1962792
1989-02-14,29.807692,29.807692,29.166668,29.246796,12.260439,1846728
1989-02-15,29.166668,29.727564,29.166668,29.647436,12.428391,1974336
1989-02-16,29.727564,29.807692,29.487179,29.487179,12.361208,1477944
1989-02-17,29.567308,30.368589,29.567308,30.048077,12.596338,2210208
1989-02-21,30.128204,30.208332,29.807692,30.128204,12.629930,1362192
1989-02-22,30.128204,30.208332,29.166668,29.246796,12.260439,2887560
1989-02-23,29.246796,29.647436,29.166668,29.567308,12.394797,1741584
1989-02-24,29.567308,29.647436,29.006411,29.006411,12.159669,2118168
1989-02-27,29.006411,29.647436,28.926283,29.487179,12.361208,1800708
1989-02-28,29.567308,29.647436,29.006411,29.326923,12.294032,1831596
1989-03-01,29.246796,29.407051,28.685898,28.846153,12.201834,2336256
1989-03-02,28.766026,29.006411,28.605768,28.846153,12.201834,2544516
1989-03-03,28.846153,28.926283,28.685898,28.685898,12.134048,1230996
1989-03-06,28.926283,28.926283,28.525640,28.766026,12.167944,2011932
1989-03-07,28.766026,29.166668,28.766026,28.926283,12.235729,2179944
1989-03-08,28.926283,29.326923,28.766026,29.086538,12.303519,2000856
1989-03-09,29.166668,29.407051,29.166668,29.166668,12.337415,2062008
1989-03-10,29.086538,29.086538,28.605768,28.846153,12.201834,2429544
1989-03-13,28.766026,29.326923,28.766026,29.246796,12.371313,2055924
1989-03-14,29.326923,29.487179,29.166668,29.326923,12.405197,1644708
1989-03-15,29.407051,29.567308,29.246796,29.407051,12.439095,2079168
1989-03-16,29.487179,29.887821,29.407051,29.807692,12.608558,2828124
1989-03-17,28.846153,29.086538,28.766026,28.766026,12.167944,4969536
1989-03-20,28.766026,29.246796,28.445513,28.685898,12.134048,2065908
1989-03-21,28.846153,28.926283,28.766026,28.846153,12.201834,1058304
1989-03-22,28.846153,28.926283,28.044872,28.846153,12.201834,1551108
1989-03-23,28.766026,28.846153,28.125000,28.205128,11.930688,2824692
1989-03-27,28.125000,28.365385,28.044872,28.205128,11.930688,1909596
1989-03-28,28.365385,28.605768,28.285255,28.365385,11.998470,1996488
1989-03-29,28.365385,28.846153,28.285255,28.766026,12.167944,1843452
1989-03-30,28.846153,28.846153,28.445513,28.525640,12.066256,1584336
1989-03-31,28.605768,28.685898,28.044872,28.525640,12.066256,1326312
1989-04-03,28.605768,29.166668,28.605768,28.926283,12.235729,1724892
1989-04-04,28.846153,29.006411,28.605768,28.846153,12.201834,1371396
1989-04-05,28.846153,28.926283,28.685898,28.846153,12.201834,1151280
1989-04-06,28.605768,29.246796,28.525640,28.685898,12.134048,1088568
1989-04-07,28.525640,29.086538,28.525640,28.926283,12.235729,1572792
1989-04-10,28.926283,29.086538,28.766026,28.926283,12.235729,809328
1989-04-11,28.846153,29.086538,28.846153,29.006411,12.269624,1358604
1989-04-12,28.926283,29.166668,28.685898,28.846153,12.201834,1535664
1989-04-13,28.766026,29.006411,28.605768,29.006411,12.269624,1819740
1989-04-14,29.487179,30.128204,29.326923,30.128204,12.744139,4011696
1989-04-17,29.967949,30.448717,29.967949,30.208332,12.778032,2103660
1989-04-18,30.608974,31.009615,30.608974,31.009615,13.116976,3337776
1989-04-19,30.689102,31.169872,30.689102,30.689102,12.981396,2962752
1989-04-20,30.769232,30.849360,30.288462,30.689102,12.981396,1974960
1989-04-21,30.608974,31.169872,30.528847,31.009615,13.116976,2689440
1989-04-24,30.849360,31.009615,30.608974,30.769232,13.015290,1613040
1989-04-25,31.009615,31.089745,30.689102,30.689102,12.981396,1896024
1989-04-26,30.849360,30.929487,30.689102,30.769232,13.015290,1477632
1989-04-27,30.769232,31.490385,30.689102,31.169872,13.184769,3381144
1989-04-28,31.330128,31.570513,31.250000,31.330128,13.252552,2433288
1989-05-01,31.089745,31.250000,31.009615,31.250000,13.218657,1289652
1989-05-02,31.250000,31.570513,31.250000,31.330128,13.252552,2156388
1989-05-03,31.250000,31.410255,31.089745,31.169872,13.184769,1263912
1989-05-04,31.169872,31.250000,30.849360,31.089745,13.150872,920088
1989-05-05,31.250000,31.410255,30.528847,30.608974,12.947504,1753440
1989-05-08,30.689102,30.689102,30.128204,30.528847,12.913609,1810224
1989-05-09,30.608974,30.689102,30.208332,30.368589,12.845825,1757496
1989-05-10,30.448717,30.689102,30.208332,30.689102,12.981396,1687920
1989-05-11,31.089745,31.730768,31.009615,31.410255,13.286446,3303924
1989-05-12,32.451923,32.772434,32.371796,32.692307,13.828741,6224088
1989-05-15,32.932693,33.493591,32.852566,33.493591,14.167695,4332120
1989-05-16,33.173077,33.493591,33.012821,33.173077,14.032106,3578328
1989-05-17,33.333332,34.134617,33.173077,33.894230,14.337153,4003740
1989-05-18,33.894230,34.294872,33.814102,34.134617,14.438832,4179552
1989-05-19,34.214745,34.695515,34.214745,34.535255,14.608311,7679724
1989-05-22,34.775642,34.855770,33.974358,34.375000,14.540518,4103424
1989-05-23,34.214745,34.214745,33.733974,33.894230,14.337153,3858348
1989-05-24,33.814102,34.455128,33.814102,34.375000,14.540518,2732028
1989-05-25,34.294872,34.775642,33.814102,33.814102,14.303261,2213328
1989-05-26,33.974358,34.855770,33.894230,34.775642,14.709994,2410980
1989-05-30,34.935898,35.256409,34.455128,34.615383,14.642199,2567604
1989-05-31,34.775642,35.176281,34.695515,35.016026,14.811670,2501616
1989-06-01,35.016026,35.416668,34.935898,35.336536,14.947239,1934712
1989-06-02,35.737179,36.057693,35.576923,35.737179,15.116717,2442180
1989-06-05,35.737179,35.737179,35.336536,35.336536,14.947239,2526108
1989-06-06,35.256409,35.336536,34.775642,35.256409,15.025105,2444832
1989-06-07,35.416668,35.817307,35.336536,35.576923,15.161705,1509924
1989-06-08,35.657051,35.657051,34.855770,34.935898,14.888520,2283216
1989-06-09,35.096153,35.256409,34.695515,35.016026,14.922661,1986036
1989-06-12,34.935898,35.016026,34.455128,34.775642,14.820217,1546116
1989-06-13,34.455128,34.455128,33.573719,33.974358,14.478741,5350800
1989-06-14,33.974358,34.214745,33.573719,34.134617,14.547030,2394444
1989-06-15,34.134617,34.294872,33.493591,33.653847,14.342142,1948128
1989-06-16,33.413464,34.214745,33.413464,34.214745,14.581184,4591080
1989-06-19,34.054485,34.455128,33.974358,34.455128,14.683621,1171716
1989-06-20,34.455128,34.615383,34.134617,34.214745,14.581184,1393548
1989-06-21,34.375000,34.455128,33.814102,34.134617,14.547030,1542528
1989-06-22,33.894230,34.535255,33.814102,34.375000,14.649483,2012556
1989-06-23,34.775642,35.176281,34.455128,35.096153,14.956808,2694588
1989-06-26,35.096153,35.176281,34.615383,34.695515,14.786070,1416012
1989-06-27,34.775642,35.096153,34.455128,34.455128,14.683621,1400880
1989-06-28,34.455128,34.615383,33.894230,34.214745,14.581184,1839708
1989-06-29,33.974358,33.974358,33.573719,33.573719,14.307995,1849848
1989-06-30,33.573719,33.653847,32.932693,33.092949,14.103109,2866032
1989-07-03,33.253204,33.493591,33.092949,33.413464,14.239701,686868
1989-07-05,33.253204,33.814102,32.932693,33.493591,14.273855,1545024
1989-07-06,33.653847,33.733974,33.092949,33.413464,14.239701,1186692
1989-07-07,33.573719,34.294872,33.333332,34.054485,14.512877,1719276
1989-07-10,34.054485,34.455128,33.974358,34.455128,14.683621,1533480
1989-07-11,34.615383,34.695515,34.455128,34.535255,14.717778,1906632
1989-07-12,34.615383,35.096153,34.375000,34.855770,14.854375,1926132
1989-07-13,34.775642,34.935898,34.695515,34.855770,14.854375,1426932
1989-07-14,35.016026,35.176281,34.134617,35.016026,14.922661,2736708
1989-07-17,34.935898,35.096153,34.695515,35.016026,14.922661,1781208
1989-07-18,35.096153,35.176281,34.695515,34.775642,14.820217,1268280
1989-07-19,35.016026,36.057693,35.016026,36.057693,15.366587,3693300
1989-07-20,35.977566,36.458332,35.576923,35.737179,15.229995,3090204
1989-07-21,35.496796,36.458332,35.416668,36.458332,15.537325,3406416
1989-07-24,36.217949,36.458332,35.897434,36.137821,15.400732,1800552
1989-07-25,36.217949,36.698719,35.576923,36.137821,15.400732,2483988
1989-07-26,35.977566,36.538464,35.817307,36.458332,15.537325,1667952
1989-07-27,36.538464,36.858974,36.538464,36.858974,15.708062,2100696
1989-07-28,36.698719,37.179485,36.618591,36.858974,15.708062,1940484
1989-07-31,36.939102,37.500000,36.778847,37.500000,15.981249,1961388
1989-08-01,37.500000,37.660255,36.378204,36.458332,15.537325,3272100
1989-08-02,36.458332,36.538464,36.137821,36.538464,15.571469,1535508
1989-08-03,36.378204,36.778847,36.298077,36.698719,15.639771,1463124
1989-08-04,36.378204,36.778847,36.378204,36.458332,15.537325,1583712
1989-08-07,36.378204,37.820515,36.378204,37.820515,16.117849,3731988
1989-08-08,37.660255,37.900642,37.500000,37.500000,15.981249,2752152
1989-08-09,37.580128,37.900642,37.259617,37.419872,15.947096,2970240
1989-08-10,37.500000,37.580128,37.019230,37.419872,15.947096,1898676
1989-08-11,37.740383,37.820515,36.378204,36.939102,15.742215,3283332
1989-08-14,36.538464,37.019230,35.977566,36.298077,15.469035,1945320
1989-08-15,36.458332,36.858974,36.378204,36.618591,15.605619,1419288
1989-08-16,36.858974,37.019230,36.778847,36.858974,15.708062,1161576
1989-08-17,36.778847,37.019230,36.378204,37.019230,15.776358,1720680
1989-08-18,36.858974,37.259617,36.778847,37.179485,15.844652,2431104
1989-08-21,36.939102,37.099358,36.217949,36.217949,15.434887,1897272
1989-08-22,36.057693,36.217949,35.657051,36.137821,15.400732,1799148
1989-08-23,36.298077,36.618591,35.977566,36.538464,15.571469,1288404
1989-08-24,36.538464,37.339745,36.458332,37.259617,15.878803,2896140
1989-08-25,37.259617,37.820515,37.179485,37.580128,16.015398,2353572
1989-08-28,37.339745,37.660255,37.179485,37.660255,16.049553,1193556
1989-08-29,37.660255,37.740383,37.019230,37.339745,15.912954,1522404
1989-08-30,37.259617,37.580128,36.698719,37.259617,15.878803,2035332
1989-08-31,36.939102,37.019230,36.698719,36.939102,15.742215,1145976
1989-09-01,36.778847,37.419872,36.778847,37.339745,15.912954,1514604
1989-09-05,37.259617,37.500000,37.099358,37.339745,15.912954,1866072
1989-09-06,37.339745,37.339745,36.698719,36.698719,15.639771,1478568
1989-09-07,36.858974,36.858974,36.137821,36.298077,15.469035,1464996
1989-09-08,36.298077,36.458332,35.737179,36.217949,15.434887,2274324
1989-09-11,36.217949,36.378204,35.657051,36.298077,15.469035,2248116
1989-09-12,36.137821,36.698719,36.137821,36.458332,15.537325,1351428
1989-09-13,36.217949,36.618591,35.416668,35.576923,15.161705,2854644
1989-09-14,35.817307,36.057693,35.496796,35.817307,15.264138,2341560
1989-09-15,36.057693,36.698719,35.737179,36.698719,15.639771,4269564
1989-09-18,36.778847,37.019230,36.698719,36.939102,15.742215,1492296
1989-09-19,37.019230,37.179485,36.458332,36.538464,15.571469,1196520
1989-09-20,36.378204,36.538464,35.977566,36.137821,15.400732,1497600
1989-09-21,36.057693,36.217949,35.096153,35.576923,15.272775,1647828
1989-09-22,35.576923,36.057693,35.416668,35.817307,15.375972,1371708
1989-09-25,35.897434,35.897434,35.336536,35.496796,15.238378,1249248
1989-09-26,35.657051,36.137821,35.416668,35.576923,15.272775,1566708
1989-09-27,35.496796,35.977566,35.256409,35.897434,15.410366,1560468
1989-09-28,35.897434,36.538464,35.737179,36.538464,15.685551,1737216
1989-09-29,36.458332,37.019230,36.217949,36.217949,15.547968,2237196
1989-10-02,36.458332,37.019230,36.217949,37.019230,15.891935,1731132
1989-10-03,37.099358,37.500000,36.939102,37.500000,16.098330,3693612
1989-10-04,37.740383,37.980770,37.419872,37.740383,16.201517,3677388
1989-10-05,37.660255,37.740383,37.099358,37.419872,16.063923,1902264
1989-10-06,37.500000,37.740383,37.259617,37.740383,16.201517,2653404
1989-10-09,37.740383,37.740383,37.339745,37.500000,16.098330,818844
1989-10-10,37.580128,37.820515,37.339745,37.419872,16.063923,1583868
1989-10-11,37.419872,37.419872,37.019230,37.259617,15.995136,1101828
1989-10-12,37.099358,37.259617,36.939102,37.099358,15.926339,1450956
1989-10-13,36.939102,37.419872,34.134617,34.855770,14.963189,4421820
1989-10-16,34.855770,36.458332,34.214745,36.217949,15.547968,7053696
1989-10-17,36.137821,36.298077,35.657051,36.217949,15.547968,3195348
1989-10-18,36.057693,36.458332,35.496796,36.137821,15.513555,1847664
1989-10-19,36.298077,36.618591,36.137821,36.298077,15.582358,2300064
1989-10-20,36.217949,36.378204,35.897434,36.298077,15.582358,2684916
1989-10-23,36.298077,36.538464,35.817307,35.897434,15.410366,1605240
1989-10-24,35.657051,35.817307,35.016026,35.737179,15.341566,3219528
1989-10-25,35.496796,35.737179,35.336536,35.416668,15.203979,1617252
1989-10-26,35.256409,35.336536,34.695515,34.855770,14.963189,1833312
1989-10-27,34.615383,34.695515,33.814102,34.375000,14.756801,2876172
1989-10-30,34.294872,34.935898,34.294872,34.615383,14.859991,1272648
1989-10-31,34.775642,35.657051,34.775642,35.496796,15.238378,1681056
1989-11-01,35.496796,35.657051,35.336536,35.496796,15.238378,1437696
1989-11-02,35.496796,35.496796,34.615383,34.775642,14.928790,2512380
1989-11-03,34.695515,34.855770,34.375000,34.535255,14.825600,1909284
1989-11-06,34.375000,34.455128,33.974358,33.974358,14.584808,1953120
1989-11-07,33.974358,34.615383,33.814102,34.294872,14.722399,2124876
1989-11-08,34.375000,35.096153,34.375000,34.935898,14.997588,2175264
1989-11-09,34.775642,35.096153,34.615383,34.775642,14.928790,1052688
1989-11-10,35.016026,35.096153,34.855770,35.016026,15.031982,740064
1989-11-13,35.256409,35.897434,35.096153,35.737179,15.341566,1767324
1989-11-14,35.737179,35.817307,35.256409,35.576923,15.272775,1157208
1989-11-15,35.817307,36.458332,35.737179,36.378204,15.616759,2096016
1989-11-16,36.458332,36.858974,36.378204,36.858974,15.823141,2261532
1989-11-17,36.858974,38.461536,36.778847,38.141026,16.373518,4862208
1989-11-20,37.900642,38.060898,37.580128,37.900642,16.270327,3005496
1989-11-21,37.980770,38.221153,37.820515,38.221153,16.407921,1911624
1989-11-22,38.141026,38.541668,37.980770,38.541668,16.545511,2364804
1989-11-24,38.461536,38.862179,38.461536,38.541668,16.545511,1383720
1989-11-27,38.541668,39.342949,38.461536,39.342949,16.889490,3662724
1989-11-28,39.262821,39.903847,38.701923,39.583332,16.992691,3228576
1989-11-29,39.503204,39.743591,39.423077,39.423077,16.923887,1596816
1989-11-30,39.583332,39.823719,39.423077,39.743591,17.061472,2389764
1989-12-01,39.903847,40.705128,39.903847,40.544872,17.405468,3538392
1989-12-04,40.304485,40.625000,40.224358,40.464745,17.501112,2294292
1989-12-05,40.464745,41.025642,40.464745,40.625000,17.570408,2384304
1989-12-06,40.785255,40.945515,40.544872,40.625000,17.570408,1974648
1989-12-07,40.544872,40.785255,40.304485,40.625000,17.570408,1516788
1989-12-08,40.785255,40.865383,40.304485,40.544872,17.535769,1371708
1989-12-11,40.464745,40.544872,40.144230,40.464745,17.501112,1474980
1989-12-12,40.705128,41.346153,40.625000,41.185898,17.813007,1620684
1989-12-13,41.266026,41.426281,41.105770,41.185898,17.813007,2186652
1989-12-14,41.185898,41.426281,41.105770,41.266026,17.847664,2257944
1989-12-15,41.346153,41.346153,40.544872,41.185898,17.813007,4918056
1989-12-18,41.025642,41.506409,39.743591,40.144230,17.362478,2251860
1989-12-19,40.224358,40.705128,39.503204,40.224358,17.397142,3083964
1989-12-20,40.224358,40.464745,39.903847,39.983974,17.293179,2262468
1989-12-21,40.144230,40.384617,40.064102,40.304485,17.431787,1354704
1989-12-22,40.144230,40.865383,40.144230,40.865383,17.674383,1235988
1989-12-26,40.785255,40.865383,40.544872,40.625000,17.570408,578136
1989-12-27,40.785255,41.025642,40.705128,40.865383,17.674383,1085448
1989-12-28,40.785255,41.025642,40.224358,41.025642,17.743694,863460
1989-12-29,41.185898,41.346153,41.025642,41.346153,17.882315,1184352
1990-01-02,41.426281,42.948719,41.105770,42.788464,18.506124,2873832
1990-01-03,42.788464,42.868591,42.467949,42.708332,18.471466,2582268
1990-01-04,42.467949,42.708332,41.987179,42.467949,18.367504,2330016
1990-01-05,42.147434,42.788464,41.987179,42.067307,18.194223,2417532
1990-01-08,41.666668,42.387821,41.506409,42.307693,18.298182,1950624
1990-01-09,42.147434,42.467949,41.426281,41.426281,17.916973,1782924
1990-01-10,41.506409,41.586536,40.785255,41.506409,17.951630,2671188
1990-01-11,41.746796,41.826923,41.426281,41.506409,17.951630,2015988
1990-01-12,40.705128,41.025642,40.304485,40.464745,17.501112,3081000
1990-01-15,40.224358,40.304485,39.903847,40.144230,17.362478,2679924
1990-01-16,39.743591,40.625000,39.423077,40.544872,17.535769,2957916
1990-01-17,40.544872,40.785255,40.224358,40.384617,17.466448,2563236
1990-01-18,39.983974,41.105770,39.983974,40.785255,17.639732,2561208
1990-01-19,41.025642,41.666668,40.945515,41.586536,17.986290,3002532
1990-01-22,41.506409,41.586536,40.224358,40.304485,17.431787,2786940
1990-01-23,40.705128,40.945515,40.144230,40.224358,17.397142,4598724
1990-01-24,40.224358,40.865383,39.262821,40.544872,17.535769,4246632
1990-01-25,40.625000,40.625000,39.663464,39.743591,17.189203,2384928
1990-01-26,40.224358,40.464745,38.942307,40.064102,17.327818,3462888
1990-01-29,40.224358,40.464745,39.423077,39.583332,17.119898,2898948
1990-01-30,39.823719,39.903847,38.942307,39.583332,17.119898,3016260
1990-01-31,39.903847,40.064102,39.583332,39.903847,17.258518,2467608
1990-02-01,39.903847,39.983974,39.503204,39.583332,17.119898,1879488
1990-02-02,39.583332,40.304485,39.583332,39.583332,17.119898,1989312
1990-02-05,39.503204,39.743591,39.423077,39.583332,17.119898,1187472
1990-02-06,39.663464,40.064102,39.503204,39.743591,17.189203,1870596
1990-02-07,39.583332,40.384617,39.503204,40.144230,17.362478,2431572
1990-02-08,40.384617,40.464745,40.144230,40.384617,17.466448,2146716
1990-02-09,40.384617,40.865383,40.224358,40.544872,17.535769,1792128
1990-02-12,40.384617,40.464745,39.823719,39.903847,17.258518,2013492
1990-02-13,39.903847,39.983974,39.262821,39.823719,17.223856,2670252
1990-02-14,39.823719,40.064102,39.743591,39.903847,17.258518,1335048
1990-02-15,39.823719,40.384617,39.823719,40.144230,17.362478,1630980
1990-02-16,40.224358,40.544872,39.743591,39.743591,17.189203,2800356
1990-02-20,39.182693,39.423077,39.022434,39.022434,16.877308,2868840
1990-02-21,38.701923,39.022434,38.541668,38.782051,16.773331,2698332
1990-02-22,38.942307,39.423077,38.862179,38.942307,16.842651,2297880
1990-02-23,38.541668,39.102566,38.541668,38.782051,16.773331,1922076
1990-02-26,38.942307,39.262821,38.862179,39.262821,16.981281,2195232
1990-02-27,39.262821,39.823719,39.262821,39.743591,17.189203,2666040
1990-02-28,39.423077,39.983974,39.342949,39.583332,17.250671,2778984
1990-03-01,39.503204,39.663464,39.182693,39.503204,17.215746,3547908
1990-03-02,39.663464,39.983974,39.503204,39.983974,17.425276,2627976
1990-03-05,39.983974,40.304485,39.583332,39.583332,17.250671,2429076
1990-03-06,39.663464,39.983974,39.342949,39.983974,17.425276,2363556
1990-03-07,40.144230,40.304485,39.983974,40.144230,17.495108,1607424
1990-03-08,40.064102,40.384617,39.823719,40.384617,17.599874,2166372
